id,created_at,suhu,kelembapan,cahaya,kondisi
6939,2026-06-24 10:59:27.587523+00,29.2,72,2086,TERANG
6940,2026-06-24 11:04:28.528097+00,29.2,72,2086,TERANG
6941,2026-06-24 11:09:29.242217+00,29,72.4,2089,TERANG
6942,2026-06-24 11:14:30.136868+00,28.9,73.7,2091,TERANG
6943,2026-06-24 11:19:31.35001+00,28.9,73.5,2101,TERANG
6944,2026-06-24 11:24:41.375312+00,28.9,74,2095,TERANG
6945,2026-06-24 11:29:42.480256+00,28.9,73.9,2102,TERANG
6946,2026-06-24 11:34:43.40147+00,28.7,75.3,2106,TERANG
6947,2026-06-24 11:39:45.884922+00,28.7,75.5,2099,TERANG
6948,2026-06-24 11:44:47.042455+00,28.5,76,2110,TERANG
6949,2026-06-24 11:49:50.030238+00,28.5,76.4,2114,TERANG
6950,2026-06-24 11:54:50.926793+00,28.5,77.1,2116,TERANG
6951,2026-06-24 11:59:53.783375+00,28.5,77.3,2120,TERANG
6952,2026-06-24 12:04:55.979456+00,28.5,76.8,2118,TERANG
6953,2026-06-24 12:09:56.708076+00,28.5,77.2,2125,TERANG
6954,2026-06-24 12:14:57.533402+00,28.3,77.5,2121,TERANG
6955,2026-06-24 12:19:58.349513+00,28.1,77.6,2122,TERANG
6956,2026-06-24 12:24:59.642614+00,28.2,77.8,2121,TERANG
6957,2026-06-24 12:30:00.405636+00,28.2,78.7,2118,TERANG
6958,2026-06-24 12:35:01.35405+00,28,79.1,2128,TERANG
6959,2026-06-24 12:40:02.242232+00,28,79.1,2129,TERANG
6960,2026-06-24 12:45:03.310083+00,28,79.6,2127,TERANG
6961,2026-06-24 12:50:04.199993+00,28,79.9,2128,TERANG
6962,2026-06-24 12:55:05.698957+00,28,79.8,2142,TERANG
6963,2026-06-24 13:00:06.550834+00,28,80,2136,TERANG
6964,2026-06-24 13:10:14.851493+00,28,80,2146,TERANG
6965,2026-06-24 13:15:16.610902+00,28,81.4,2149,TERANG
6966,2026-06-24 13:20:17.490336+00,28,81,2147,TERANG
6967,2026-06-24 13:25:18.428302+00,28,82.3,2149,TERANG
6968,2026-06-24 13:30:19.276867+00,28,83.4,2141,TERANG
6969,2026-06-24 13:35:20.291893+00,28,84.1,2151,TERANG
6970,2026-06-24 13:40:21.149823+00,28,84.8,2151,TERANG
6971,2026-06-24 13:45:22.189834+00,27.8,88.7,2154,TERANG
6972,2026-06-24 13:50:22.948192+00,27.8,90.3,2158,TERANG
6973,2026-06-24 13:55:24.406574+00,27.6,91,2162,TERANG
6974,2026-06-24 14:00:25.240109+00,27.6,90.1,2149,TERANG
6975,2026-06-24 14:05:36.607089+00,27.6,90.2,2164,TERANG
6976,2026-06-24 14:10:37.315171+00,27.6,92.4,2166,TERANG
6977,2026-06-24 14:15:38.280203+00,27.6,91.9,2165,TERANG
6978,2026-06-24 14:20:39.268656+00,27.5,92.3,2161,TERANG
6979,2026-06-24 14:25:40.204705+00,27.6,92.7,2170,TERANG
6980,2026-06-24 14:30:40.944363+00,27.2,93.2,2165,TERANG
6981,2026-06-24 14:35:42.613486+00,27.1,93.8,2170,TERANG
6982,2026-06-24 14:40:43.560724+00,27.1,93.6,2169,TERANG
6983,2026-06-24 14:45:45.001211+00,27.1,94,2174,TERANG
6984,2026-06-24 14:50:45.884863+00,27.1,94,2171,TERANG
6985,2026-06-24 14:55:46.826061+00,27.1,94,2175,TERANG
6986,2026-06-24 15:00:48.656774+00,27.1,94,2175,TERANG
6987,2026-06-24 15:05:49.700754+00,27.1,93.9,2178,TERANG
6988,2026-06-24 15:10:50.539573+00,27.1,94,2178,TERANG
6989,2026-06-24 15:15:53.354292+00,27.1,94.4,2170,TERANG
6990,2026-06-24 15:20:54.275925+00,27.1,94.5,2168,TERANG
6991,2026-06-24 15:25:55.239517+00,27.1,94,2173,TERANG
6992,2026-06-24 15:30:56.218446+00,27.1,94.5,2177,TERANG
6993,2026-06-24 15:35:57.209487+00,27,95.1,2173,TERANG
6994,2026-06-24 15:40:58.069964+00,26.9,95,2176,TERANG
6995,2026-06-24 15:45:59.218105+00,26.7,95.9,2179,TERANG
6996,2026-06-24 15:51:00.082474+00,26.7,95.8,2181,TERANG
6997,2026-06-24 15:56:01.331019+00,26.7,95.6,2181,TERANG
6998,2026-06-24 16:01:02.25842+00,27,93.9,2175,TERANG
6999,2026-06-24 16:06:03.351468+00,27.1,92.9,2948,GELAP
7000,2026-06-24 16:11:04.279972+00,27.1,92.3,4095,GELAP
7001,2026-06-24 16:16:05.290154+00,27.1,92,4091,GELAP
7002,2026-06-24 16:21:06.190329+00,27.1,92.1,4092,GELAP
7003,2026-06-24 16:26:07.24318+00,26.8,92.7,4093,GELAP
7004,2026-06-24 16:31:08.115447+00,27,92.2,4095,GELAP
7005,2026-06-24 16:36:08.939371+00,26.9,92.6,4092,GELAP
7006,2026-06-24 16:41:10.006255+00,27,92.1,4095,GELAP
7007,2026-06-24 16:56:19.225601+00,26.7,91.2,4095,GELAP
7008,2026-06-24 17:01:20.186625+00,27,90.2,4092,GELAP
7009,2026-06-24 17:06:21.810318+00,27,90,4094,GELAP
7010,2026-06-24 17:11:22.649462+00,26.8,90.7,4091,GELAP
7011,2026-06-24 17:16:33.453132+00,26.7,91.9,4092,GELAP
7012,2026-06-24 17:21:31.153049+00,26.7,92.8,4094,GELAP
7013,2026-06-24 17:26:32.034968+00,26.7,93,4090,GELAP
7014,2026-06-24 17:31:32.838744+00,26.7,92.8,4095,GELAP
7015,2026-06-24 17:36:34.342054+00,26.7,93,4091,GELAP
7016,2026-06-24 17:41:44.088912+00,26.7,93.3,4095,GELAP
7017,2026-06-24 17:46:47.451623+00,26.7,93.3,4095,GELAP
7018,2026-06-24 17:51:48.165182+00,26.5,94.4,4093,GELAP
7019,2026-06-24 17:56:48.976172+00,26.3,95.4,4090,GELAP
7020,2026-06-24 18:01:50.252401+00,26.2,96,4095,GELAP
7021,2026-06-24 18:06:51.161313+00,26.2,96,4093,GELAP
7022,2026-06-24 18:11:52.253355+00,26.2,96.3,4095,GELAP
7023,2026-06-24 18:16:52.963234+00,26.2,97.3,4095,GELAP
7024,2026-06-24 18:21:53.57705+00,26.2,97.6,4095,GELAP
7025,2026-06-24 18:26:54.343902+00,26.4,97,4092,GELAP
7026,2026-06-24 18:31:55.203918+00,26.2,98,4092,GELAP
7027,2026-06-24 18:36:56.19789+00,26.3,98,4095,GELAP
7028,2026-06-24 18:41:56.960342+00,26.5,97.7,4095,GELAP
7029,2026-06-24 18:46:57.772447+00,26.2,98,4095,GELAP
7030,2026-06-24 18:51:58.601279+00,26.6,98,4091,GELAP
7031,2026-06-24 18:57:00.347665+00,26.3,98,4091,GELAP
7032,2026-06-24 19:02:01.209504+00,26.3,98,4095,GELAP
7033,2026-06-24 19:07:01.942442+00,26.2,98,4093,GELAP
7034,2026-06-24 19:12:02.845756+00,26.2,98,4095,GELAP
7035,2026-06-24 19:17:03.691273+00,26.2,98,4095,GELAP
7036,2026-06-24 19:22:04.410541+00,26.3,98,4092,GELAP
7037,2026-06-24 19:27:05.240895+00,26.2,98,4095,GELAP
7038,2026-06-24 19:32:06.113574+00,26.2,98,4091,GELAP
7039,2026-06-24 19:37:06.94654+00,26.2,98,4095,GELAP
7040,2026-06-24 19:42:07.917311+00,26.2,98,4094,GELAP
7041,2026-06-24 19:47:08.762008+00,26.3,98,4095,GELAP
7042,2026-06-24 19:52:09.66202+00,26.2,98,4094,GELAP
7043,2026-06-24 19:57:10.50137+00,26.3,98,4095,GELAP
7044,2026-06-24 20:02:11.216695+00,26.2,98,4092,GELAP
7045,2026-06-24 20:07:12.032071+00,26.2,97.4,4095,GELAP
7046,2026-06-24 20:12:12.89517+00,26.2,97.9,4095,GELAP
7047,2026-06-24 20:17:13.690825+00,26.2,97.2,4095,GELAP
7048,2026-06-24 20:22:14.439037+00,26.2,96.3,4092,GELAP
7049,2026-06-24 20:27:15.191485+00,26.2,94.3,4089,GELAP
7050,2026-06-24 20:32:15.945273+00,26.2,93.5,4091,GELAP
7051,2026-06-24 20:37:16.678598+00,26.2,92.9,4092,GELAP
7052,2026-06-24 20:42:17.459842+00,26.2,92.2,4095,GELAP
7053,2026-06-24 20:47:18.322609+00,26.2,92.6,4095,GELAP
7054,2026-06-24 20:52:19.023047+00,26.2,92.3,4095,GELAP
7055,2026-06-24 20:57:19.892217+00,26.2,91.9,4092,GELAP
7056,2026-06-24 21:02:21.002524+00,26.2,92.1,4095,GELAP
7057,2026-06-24 21:07:21.924886+00,26.2,92.8,4095,GELAP
7058,2026-06-24 21:12:22.960284+00,26.2,92.3,4095,GELAP
7059,2026-06-24 21:17:23.772125+00,26.2,92.5,4092,GELAP
7060,2026-06-24 21:22:24.696937+00,26.2,92.9,4095,GELAP
7061,2026-06-24 21:27:25.49686+00,26.2,92.8,4087,GELAP
7062,2026-06-24 21:32:26.19183+00,25.9,92.8,4092,GELAP
7063,2026-06-24 21:37:27.088675+00,25.9,92.7,4095,GELAP
7064,2026-06-24 21:42:28.010671+00,25.8,93,4095,GELAP
7065,2026-06-24 21:47:28.768195+00,25.8,93.4,4092,GELAP
7066,2026-06-24 21:52:29.719422+00,25.8,93.3,4092,GELAP
7067,2026-06-24 21:57:30.501289+00,25.8,93.3,4086,GELAP
7068,2026-06-24 22:02:31.29983+00,25.8,93,4094,GELAP
7069,2026-06-24 22:07:32.173521+00,25.8,92.6,4095,GELAP
7070,2026-06-24 22:12:33.331376+00,25.8,91.9,4093,GELAP
7071,2026-06-24 22:17:34.359134+00,25.8,92.3,4092,GELAP
7072,2026-06-24 22:22:35.007075+00,25.8,92.8,4095,GELAP
7073,2026-06-24 22:27:35.911332+00,25.8,92.7,4094,GELAP
7074,2026-06-24 22:32:37.891617+00,25.8,92.1,4045,GELAP
7075,2026-06-24 22:37:39.050406+00,25.8,92.3,3638,GELAP
7076,2026-06-24 22:42:41.227372+00,25.8,92.6,2951,GELAP
7077,2026-06-24 22:47:42.073452+00,25.8,92,2409,GELAP
7078,2026-06-24 22:52:42.885063+00,25.8,92.7,2057,TERANG
7079,2026-06-24 22:57:43.99813+00,25.8,92.4,1764,TERANG
7080,2026-06-24 23:02:46.201512+00,25.8,92.6,1479,TERANG
7081,2026-06-24 23:07:47.165126+00,25.6,92.5,1287,TERANG
7082,2026-06-24 23:12:48.120478+00,25.8,92.4,1188,TERANG
7083,2026-06-24 23:17:49.02842+00,25.5,92.9,1107,TERANG
7084,2026-06-24 23:22:50.246118+00,25.8,92.4,1035,TERANG
7085,2026-06-24 23:27:51.201765+00,25.8,92.5,978,TERANG
7086,2026-06-24 23:32:52.330105+00,25.8,91.7,880,TERANG
7087,2026-06-24 23:37:53.038079+00,25.9,90.9,842,TERANG
7088,2026-06-24 23:42:54.275079+00,26.2,91,822,TERANG
7089,2026-06-24 23:47:57.549083+00,26.1,90.3,795,TERANG
7090,2026-06-24 23:58:07.668614+00,26.2,90.1,749,TERANG
7091,2026-06-25 00:13:13.598002+00,26.2,89.3,703,TERANG
7092,2026-06-25 00:18:15.866694+00,26.2,89.3,711,TERANG
7093,2026-06-25 00:23:17.785583+00,26.6,88.1,704,TERANG
7094,2026-06-25 00:28:19.676657+00,26.7,87.8,645,TERANG
7095,2026-06-25 00:33:20.668307+00,26.7,87.4,619,TERANG
7096,2026-06-25 00:38:22.793766+00,26.7,86,643,TERANG
7097,2026-06-25 00:43:23.371913+00,26.8,85.9,608,TERANG
7098,2026-06-25 00:48:24.251293+00,27,86.2,590,TERANG
7099,2026-06-25 00:53:25.113014+00,27.1,85.3,565,TERANG
7100,2026-06-25 00:58:25.954449+00,27.1,84.4,522,TERANG
7101,2026-06-25 01:03:26.861261+00,27.5,83.7,548,TERANG
7102,2026-06-25 01:08:27.532013+00,27.6,82.5,558,TERANG
7103,2026-06-25 01:13:28.258599+00,27.9,80.3,517,TERANG
7104,2026-06-25 01:18:29.30654+00,28,79.6,496,TERANG
7105,2026-06-25 01:23:30.334006+00,28.5,78.5,494,TERANG
7106,2026-06-25 01:28:31.18814+00,28.5,78.9,500,TERANG
7107,2026-06-25 01:33:32.082268+00,28.5,77.6,508,TERANG
7108,2026-06-25 01:38:34.19361+00,28.4,77,498,TERANG
7109,2026-06-25 01:43:35.273057+00,28.5,76.9,519,TERANG
7110,2026-06-25 01:48:36.117434+00,28.5,76.5,506,TERANG
7111,2026-06-25 01:53:36.852655+00,28.5,76.2,505,TERANG
7112,2026-06-25 01:58:47.747931+00,28.5,74.2,497,TERANG
7113,2026-06-25 02:03:48.624835+00,28.7,73.2,532,TERANG
7114,2026-06-25 02:08:49.664285+00,28.8,73.7,568,TERANG
7115,2026-06-25 02:13:50.642966+00,28.8,73.6,527,TERANG
7116,2026-06-25 02:18:51.389971+00,28.9,73.7,527,TERANG
7117,2026-06-25 02:23:52.409372+00,29.2,73.2,533,TERANG
7118,2026-06-25 02:33:58.37588+00,29.3,72.3,519,TERANG
7119,2026-06-25 02:38:59.213026+00,29.6,72.3,511,TERANG
7120,2026-06-25 02:44:00.23613+00,29.1,72.7,555,TERANG
7121,2026-06-25 02:49:01.18631+00,29.1,74,472,TERANG
7122,2026-06-25 02:54:01.860325+00,29.2,72.9,490,TERANG
7123,2026-06-25 02:59:03.05362+00,29,72.9,488,TERANG
7124,2026-06-25 03:04:04.187251+00,29.4,71.3,473,TERANG
7125,2026-06-25 03:09:05.269514+00,29.7,71.1,472,TERANG
7126,2026-06-25 03:14:06.236978+00,30,70,451,TERANG
7127,2026-06-25 03:19:07.273194+00,30.2,68.5,450,TERANG
7128,2026-06-25 03:24:08.162642+00,30.2,69.2,440,TERANG
7129,2026-06-25 03:29:08.992307+00,30,69.4,456,TERANG
7130,2026-06-25 03:34:10.222567+00,30.2,69.3,445,TERANG
7131,2026-06-25 03:39:11.097632+00,30.7,69,441,TERANG
7132,2026-06-25 03:44:14.506276+00,30.9,68.4,461,TERANG
7133,2026-06-25 03:49:17.263547+00,30.8,68.5,479,TERANG
7134,2026-06-25 03:54:18.869207+00,30.2,67.5,455,TERANG
7135,2026-06-25 03:59:20.197812+00,30.7,68.2,440,TERANG
7136,2026-06-25 04:04:21.312859+00,30.9,66.8,434,TERANG
7137,2026-06-25 04:09:22.323905+00,31.1,66.2,427,TERANG
7138,2026-06-25 04:14:25.755562+00,31.3,64.8,435,TERANG
7139,2026-06-25 04:19:26.88723+00,31.4,64.4,437,TERANG
7140,2026-06-25 04:24:28.549556+00,31.7,64.2,429,TERANG
7141,2026-06-25 04:29:29.932081+00,31.8,62.5,422,TERANG
7142,2026-06-25 04:34:41.971579+00,31.9,62.1,426,TERANG
7143,2026-06-25 04:39:43.433103+00,32,61.8,421,TERANG
7144,2026-06-25 04:49:58.046845+00,32.1,63,410,TERANG
7145,2026-06-25 04:54:58.938506+00,32.1,61.4,412,TERANG
7146,2026-06-25 04:59:59.924356+00,31.6,60.8,470,TERANG
7147,2026-06-25 05:05:00.797795+00,31.5,61.5,454,TERANG
7148,2026-06-25 05:10:01.710663+00,32,60.4,397,TERANG
7149,2026-06-25 05:15:03.683259+00,31.5,62.1,456,TERANG
7150,2026-06-25 05:20:04.432157+00,31.7,59.8,427,TERANG
7151,2026-06-25 05:25:05.465811+00,31.9,59.8,383,TERANG
7152,2026-06-25 05:30:06.576404+00,32.3,58.2,413,TERANG
7153,2026-06-25 05:35:09.261762+00,32.7,57.4,406,TERANG
7154,2026-06-25 05:40:10.116843+00,32.7,55.9,396,TERANG
7155,2026-06-25 05:45:11.276495+00,33.1,52,369,TERANG
7156,2026-06-25 05:50:12.66681+00,33.6,50.9,361,TERANG
7157,2026-06-25 05:55:13.758273+00,33.9,51,358,TERANG
7158,2026-06-25 06:00:14.612935+00,34.4,49.8,357,TERANG
7159,2026-06-25 06:05:15.966926+00,34.6,50.4,351,TERANG
7160,2026-06-25 06:10:16.923858+00,34.7,50.2,358,TERANG
7161,2026-06-25 06:20:25.00296+00,35.2,47.2,352,TERANG
7162,2026-06-25 06:25:25.954538+00,35.3,46.6,352,TERANG
7163,2026-06-25 06:30:26.918032+00,35.2,46.9,348,TERANG
7164,2026-06-25 06:35:28.027584+00,35.2,46.7,354,TERANG
7165,2026-06-25 06:51:31.314742+00,35.6,45,347,TERANG
7166,2026-06-25 06:56:33.892767+00,35.4,45.3,349,TERANG
7167,2026-06-25 07:01:34.987084+00,35.7,44.5,347,TERANG
7168,2026-06-25 07:06:35.784888+00,36.2,44.3,350,TERANG
7169,2026-06-25 07:11:37.337489+00,36.6,43,349,TERANG
7170,2026-06-25 07:16:46.383404+00,37,42.7,354,TERANG
7171,2026-06-25 07:21:47.306149+00,37.3,42.7,334,TERANG
7172,2026-06-25 07:26:49.295958+00,37.1,41.6,306,TERANG
7173,2026-06-25 07:31:50.986526+00,37.1,42.1,263,TERANG
7174,2026-06-25 07:36:51.952884+00,36.8,42.3,284,TERANG
7175,2026-06-25 07:41:52.984729+00,36.7,42.6,268,TERANG
7176,2026-06-25 07:46:53.79354+00,36.4,43,293,TERANG
7177,2026-06-25 07:51:55.116629+00,35.5,43.3,271,TERANG
7178,2026-06-25 08:02:03.294343+00,35.1,43.7,361,TERANG
7179,2026-06-25 08:07:04.270031+00,35,44.2,365,TERANG
7180,2026-06-25 08:12:05.340288+00,34.7,45.5,352,TERANG
7181,2026-06-25 08:22:16.566599+00,34.5,45.8,383,TERANG
7182,2026-06-25 08:27:17.495543+00,34.1,47.2,385,TERANG
7183,2026-06-25 08:42:42.355716+00,33.9,48.1,400,TERANG
7184,2026-06-25 08:47:45.580214+00,33.7,47.9,416,TERANG
7185,2026-06-25 09:03:16.103132+00,33.8,47.5,402,TERANG
7186,2026-06-25 09:08:17.226959+00,33.4,47.6,414,TERANG
7187,2026-06-25 09:18:28.112617+00,33.1,58.8,422,TERANG
7188,2026-06-25 09:23:28.742298+00,32.7,63,437,TERANG
7189,2026-06-25 09:28:38.635474+00,32.3,64.5,458,TERANG
7190,2026-06-25 09:33:39.963786+00,32.3,64.2,467,TERANG
7191,2026-06-25 09:49:16.814775+00,31.8,66.5,528,TERANG
7192,2026-06-25 09:54:17.793002+00,31.8,67,559,TERANG
7193,2026-06-25 10:04:21.743387+00,31.3,68.5,638,TERANG
7194,2026-06-25 10:15:07.972313+00,30.9,70.1,804,TERANG
7195,2026-06-25 10:20:08.783928+00,30.8,71,933,TERANG
7196,2026-06-25 10:30:13.555561+00,30.1,73.4,1548,TERANG
7197,2026-06-25 10:35:14.541659+00,29.9,75.6,1956,TERANG
7198,2026-06-25 10:40:15.500026+00,29.8,76.4,2504,GELAP
7199,2026-06-25 10:45:16.743666+00,29.9,76.7,2978,GELAP
7200,2026-06-25 10:50:21.51937+00,29.8,77.5,3527,GELAP
7201,2026-06-25 10:55:22.356917+00,29.8,78.1,3966,GELAP
7202,2026-06-25 11:00:23.303923+00,29.8,77.9,4093,GELAP
7203,2026-06-25 11:05:24.151777+00,29.4,79.6,4093,GELAP
7204,2026-06-25 11:15:38.724109+00,29.3,80,4095,GELAP
7205,2026-06-25 11:20:40.070498+00,29,81.1,4090,GELAP
7206,2026-06-25 11:25:41.00775+00,29,80.8,4088,GELAP
7207,2026-06-25 11:30:42.549364+00,28.9,81.8,4094,GELAP
7208,2026-06-25 11:35:43.424267+00,28.9,82.6,4095,GELAP
7209,2026-06-25 11:40:44.317454+00,28.9,83,4094,GELAP
7210,2026-06-25 11:45:46.599245+00,28.9,83.7,4091,GELAP
7211,2026-06-25 11:50:49.989294+00,28.7,84.9,4095,GELAP
7212,2026-06-25 11:55:50.827441+00,28.7,84.4,4093,GELAP
7213,2026-06-25 12:00:54.292658+00,28.6,84.5,4095,GELAP
7214,2026-06-25 12:05:55.235374+00,28.5,84.8,4095,GELAP
7215,2026-06-25 12:15:59.371293+00,28.5,85.3,4091,GELAP
7216,2026-06-25 12:21:00.290578+00,28.5,85.5,4091,GELAP
7217,2026-06-25 12:31:04.379642+00,28.5,85.1,4095,GELAP
7218,2026-06-25 12:36:05.295744+00,28.3,86.4,4092,GELAP
7219,2026-06-25 12:41:06.765242+00,28.5,86.3,4095,GELAP
7220,2026-06-25 12:46:07.70421+00,28.5,85.9,4094,GELAP
7221,2026-06-25 12:51:08.654002+00,28.2,86.7,4095,GELAP
7222,2026-06-25 13:03:10.639505+00,28,87.9,4095,GELAP
7223,2026-06-25 13:08:11.604687+00,28,88.1,4092,GELAP
7224,2026-06-25 13:13:15.786523+00,28,88.2,4095,GELAP
7225,2026-06-25 13:18:20.914233+00,28,87.7,4095,GELAP
7226,2026-06-25 13:28:31.957534+00,28.3,86.8,4095,GELAP
7227,2026-06-25 13:38:48.323172+00,28.2,86.7,4094,GELAP
7228,2026-06-25 13:43:50.42217+00,28,86.3,4091,GELAP
7229,2026-06-25 13:54:01.407749+00,28,87.3,4095,GELAP
7230,2026-06-25 13:59:02.542723+00,28,87.9,4095,GELAP
7231,2026-06-25 14:04:03.684986+00,28,89.5,4088,GELAP
7232,2026-06-25 14:09:04.430534+00,27.7,92.6,4092,GELAP
7233,2026-06-25 14:14:06.484127+00,28,91.5,4086,GELAP
7234,2026-06-25 14:19:07.363135+00,28,89.4,4090,GELAP
7235,2026-06-25 14:24:08.378679+00,28,89.5,4095,GELAP
7236,2026-06-25 14:29:09.198462+00,28,88.7,4091,GELAP
7237,2026-06-25 14:34:13.644341+00,28,88.2,4095,GELAP
7238,2026-06-25 14:39:14.73602+00,28,88.9,4089,GELAP
7239,2026-06-25 14:44:15.626283+00,28,89.3,4094,GELAP
7240,2026-06-25 14:49:16.510834+00,27.8,91.2,4092,GELAP
7241,2026-06-25 14:54:17.763833+00,27.8,91.5,4093,GELAP
7242,2026-06-25 14:59:19.851572+00,28,90.3,4095,GELAP
7243,2026-06-25 15:04:20.696877+00,28,91.7,4095,GELAP
7244,2026-06-25 15:09:21.47491+00,28,91.9,4095,GELAP
7245,2026-06-25 15:14:22.432983+00,27.9,92.3,4093,GELAP
7246,2026-06-25 15:19:25.788069+00,28,91.9,4092,GELAP
7247,2026-06-25 15:24:26.734778+00,27.9,92.2,4095,GELAP
7248,2026-06-25 15:29:29.414258+00,27.7,92.9,4089,GELAP
7249,2026-06-25 15:34:30.146868+00,27.6,93.2,4093,GELAP
7250,2026-06-25 15:39:31.014662+00,27.6,93.9,4093,GELAP
7251,2026-06-25 15:44:31.773574+00,27.6,94,4093,GELAP
7252,2026-06-25 15:49:33.180027+00,27.6,94,4089,GELAP
7253,2026-06-25 15:54:34.472888+00,27.6,94,4095,GELAP
7254,2026-06-25 16:09:42.031968+00,27.1,96.3,4089,GELAP
7255,2026-06-25 16:14:43.293132+00,27.1,96,4089,GELAP
7256,2026-06-25 16:19:44.293108+00,27.1,96.9,4088,GELAP
7257,2026-06-25 16:24:54.342804+00,27.1,97,4095,GELAP
7258,2026-06-25 16:34:58.512672+00,27.1,96.9,4088,GELAP
7259,2026-06-25 16:39:59.497703+00,27.1,96.9,4085,GELAP
7260,2026-06-25 16:45:00.628404+00,27.1,96.1,4094,GELAP
7261,2026-06-25 16:50:01.5786+00,27.1,96,4089,GELAP
7262,2026-06-25 16:55:02.612067+00,27.1,96.5,4090,GELAP
7263,2026-06-25 17:00:03.550042+00,27.1,96,4095,GELAP
7264,2026-06-25 17:05:06.556612+00,27.1,95.9,4086,GELAP
7265,2026-06-25 17:10:07.642555+00,27.1,94.1,4094,GELAP
7266,2026-06-25 17:15:08.676041+00,27.1,93.3,4094,GELAP
7267,2026-06-25 17:20:09.755776+00,27.1,92.7,4089,GELAP
7268,2026-06-25 17:25:10.961426+00,27.1,92.9,4094,GELAP
7269,2026-06-25 17:30:12.298866+00,27.1,92.1,4092,GELAP
7270,2026-06-25 17:40:23.474767+00,27.1,89.1,4093,GELAP
7271,2026-06-25 17:45:25.393857+00,27.1,88.3,4094,GELAP
7272,2026-06-25 17:50:26.125264+00,27.1,87.6,4094,GELAP
7273,2026-06-25 17:55:26.996184+00,27.1,87.6,4095,GELAP
7274,2026-06-25 18:00:28.084313+00,26.7,88.3,4095,GELAP
7275,2026-06-25 18:05:28.980441+00,26.8,87.5,4093,GELAP
7276,2026-06-25 18:10:29.95652+00,27,87.9,4094,GELAP
7277,2026-06-25 18:15:30.854064+00,26.7,89.2,4091,GELAP
7278,2026-06-25 18:20:31.847977+00,26.7,89.8,4094,GELAP
7279,2026-06-25 18:25:32.727128+00,26.7,90,4095,GELAP
7280,2026-06-25 18:30:33.406828+00,26.7,90.1,4095,GELAP
7281,2026-06-25 18:35:34.222689+00,26.7,90,4095,GELAP
7282,2026-06-25 18:40:34.974094+00,26.7,89.7,4087,GELAP
7283,2026-06-25 18:45:40.061921+00,26.6,90,4095,GELAP
7284,2026-06-25 18:50:40.743611+00,26.4,90.8,4094,GELAP
7285,2026-06-25 18:55:41.679963+00,26.4,90.4,4094,GELAP
7286,2026-06-25 19:00:42.604301+00,26.2,91.6,4094,GELAP
7287,2026-06-25 19:05:43.57365+00,26.2,90.8,4092,GELAP
7288,2026-06-25 19:10:44.356388+00,26.2,90.7,4095,GELAP
7289,2026-06-25 19:15:54.368963+00,26.2,90.3,4095,GELAP
7290,2026-06-25 19:20:55.104861+00,26.2,90,4095,GELAP
7291,2026-06-25 19:25:55.976382+00,26.2,90.5,4090,GELAP
7292,2026-06-25 19:30:56.741089+00,26.2,89.8,4095,GELAP
7293,2026-06-25 19:35:57.565097+00,26.2,89.3,4094,GELAP
7294,2026-06-25 19:40:58.232657+00,26.2,89.2,4095,GELAP
7295,2026-06-25 19:45:59.104478+00,26.2,89.3,4089,GELAP
7296,2026-06-25 19:50:59.933124+00,26.2,89,4095,GELAP
7297,2026-06-25 19:56:00.931103+00,26.2,89.3,4092,GELAP
7298,2026-06-25 20:01:01.589223+00,26.2,89,4093,GELAP
7299,2026-06-25 20:06:02.595447+00,26.2,89.3,4093,GELAP
7300,2026-06-25 20:11:03.423231+00,26.2,89.3,4093,GELAP
7301,2026-06-25 20:16:04.314867+00,26.2,88.9,4095,GELAP
7302,2026-06-25 20:21:05.201677+00,26.2,88,4095,GELAP
7303,2026-06-25 20:26:06.135243+00,26.2,88.3,4092,GELAP
7304,2026-06-25 20:31:07.133347+00,26.2,87.3,4095,GELAP
7305,2026-06-25 20:36:08.020675+00,26.2,86.2,4094,GELAP
7306,2026-06-25 20:41:08.81059+00,26.2,85.2,4094,GELAP
7307,2026-06-25 20:46:09.734804+00,26.2,85.9,4093,GELAP
7308,2026-06-25 20:51:10.480553+00,26,87.2,4094,GELAP
7309,2026-06-25 20:56:11.268627+00,25.8,87.3,4092,GELAP
7310,2026-06-25 21:01:11.972629+00,25.8,85.5,4094,GELAP
7311,2026-06-25 21:06:12.959055+00,25.8,85.1,4092,GELAP
7312,2026-06-25 21:11:22.846046+00,25.8,85.2,4095,GELAP
7313,2026-06-25 21:16:23.703421+00,25.8,85.3,4095,GELAP
7314,2026-06-25 21:21:24.559959+00,25.8,86.6,4089,GELAP
7315,2026-06-25 21:26:25.545347+00,25.8,85.8,4095,GELAP
7316,2026-06-25 21:31:26.287344+00,25.8,86.2,4093,GELAP
7317,2026-06-25 21:36:27.155676+00,25.8,86,4093,GELAP
7318,2026-06-25 21:41:28.118542+00,25.8,85.8,4090,GELAP
7319,2026-06-25 21:46:29.063017+00,25.8,85.2,4095,GELAP
7320,2026-06-25 21:51:29.797914+00,25.8,86.5,4092,GELAP
7321,2026-06-25 21:56:31.894649+00,25.8,85.5,4095,GELAP
7322,2026-06-25 22:01:32.844718+00,25.8,85.7,4089,GELAP
7323,2026-06-25 22:06:33.796344+00,25.4,85.5,4094,GELAP
7324,2026-06-25 22:11:35.981962+00,25.3,85.3,4091,GELAP
7325,2026-06-25 22:16:36.893939+00,25.4,85.1,4095,GELAP
